source,target,osmid,highway,ref,oneway,reversed,length_m,name,maxspeed,lanes
600002183,600003111,2002592,residential,,False,False,257.4059,,,
600003111,600002183,2002592,residential,,False,True,257.4059,,,
600002183,600002287,2002593,residential,,False,False,267.3366,,,
600002287,600002183,2002593,residential,,False,True,267.3366,,,
600002183,600002511,2002594,residential,,False,False,269.633,,,
600002511,600002183,2002594,residential,,False,True,269.633,,,
600002199,600003095,2002595,tertiary,,False,False,87.0567,,,
600003095,600002199,2002595,tertiary,,False,True,87.0567,,,
600002199,600001735,2002596,unclassified,,False,False,333.2729,,,
600001735,600002199,2002596,unclassified,,False,True,333.2729,,,
600002207,600003239,2002597,residential,,False,False,135.0575,,,
600003239,600002207,2002597,residential,,False,True,135.0575,,,
600002207,600002287,2002598,tertiary,,False,False,235.106,,,
600002287,600002207,2002598,tertiary,,False,True,235.106,,,
600002207,600002671,2002599,residential,,False,False,232.2056,,,
600002671,600002207,2002599,residential,,False,True,232.2056,,,
600002231,600002727,2002600,residential,,False,False,62.7386,,,
600002727,600002231,2002600,residential,,False,True,62.7386,,,
600002231,600002935,2002601,primary,RR8,False,False,103.088,,50,2
600002935,600002231,2002601,primary,RR8,False,True,103.088,,50,2
600002279,600001471,2002602,residential,,False,False,341.4296,,,
600001471,600002279,2002602,residential,,False,True,341.4296,,,
600002279,600002631,2002603,residential,,False,False,364.6659,,,
600002631,600002279,2002603,residential,,False,True,364.6659,,,
600002279,600001799,2002604,residential,,False,False,471.9642,,,
600001799,600002279,2002604,residential,,False,True,471.9642,,,
600002279,600002671,2002605,residential,,False,False,468.4653,,,
600002671,600002279,2002605,residential,,False,True,468.4653,,,
600002279,600003127,2002606,residential,,False,False,478.0198,,,
600003127,600002279,2002606,residential,,False,True,478.0198,,,
600002287,600002511,2002607,residential,,False,False,95.5346,,,
600002511,600002287,2002607,residential,,False,True,95.5346,,,
600002303,600003391,2002608,residential,,False,False,168.3409,,,
600003391,600002303,2002608,residential,,False,True,168.3409,,,
600002303,600001759,2002609,residential,,False,False,420.5915,,,
600001759,600002303,2002609,residential,,False,True,420.5915,,,
600002303,600002895,2002610,residential,,False,False,464.7878,,,
600002895,600002303,2002610,residential,,False,True,464.7878,,,
600002303,600001527,2002611,residential,,False,False,459.5126,,,
600001527,600002303,2002611,residential,,False,True,459.5126,,,
600002319,600003295,2002612,residential,,False,False,220.1726,,,
600003295,600002319,2002612,residential,,False,True,220.1726,,,
600002319,600001823,2002613,unclassified,,False,False,368.8979,,,
600001823,600002319,2002613,unclassified,,False,True,368.8979,,,
600002319,600002455,2002614,residential,,False,False,385.5927,,,
600002455,600002319,2002614,residential,,False,True,385.5927,,,
600002319,600002175,2002615,residential,,False,False,457.9571,,,
600002175,600002319,2002615,residential,,False,True,457.9571,,,
600002327,600003423,2002616,tertiary,,False,False,172.5032,,,
600003423,600002327,2002616,tertiary,,False,True,172.5032,,,
600002327,600003127,2002617,residential,,False,False,216.2266,,,
600003127,600002327,2002617,residential,,False,True,216.2266,,,
600002375,600002327,2002618,residential,,False,False,245.9483,,,
600002327,600002375,2002618,residential,,False,True,245.9483,,,
600002375,600003127,2002619,residential,,False,False,278.9283,,,
600003127,600002375,2002619,residential,,False,True,278.9283,,,
600002455,600003295,2002620,residential,,False,False,169.6245,,,
600003295,600002455,2002620,residential,,False,True,169.6245,,,
600002455,600002495,2002621,primary,MC50,False,False,244.8655,,50,2
600002495,600002455,2002621,primary,MC50,False,True,244.8655,,50,2
600002455,600003495,2002622,residential,,False,False,279.3287,,,
600003495,600002455,2002622,residential,,False,True,279.3287,,,
600002455,600003383,2002623,residential,,False,False,288.8792,,,
600003383,600002455,2002623,residential,,False,True,288.8792,,,
600002495,600003383,2002624,residential,,False,False,62.3632,,,
600003383,600002495,2002624,residential,,False,True,62.3632,,,
600002495,600001735,2002625,residential,,False,False,211.8605,,,
600001735,600002495,2002625,residential,,False,True,211.8605,,,
600002495,600003295,2002626,residential,,False,False,286.2219,,,
600003295,600002495,2002626,residential,,False,True,286.2219,,,
600002511,600003111,2002627,residential,,False,False,293.8848,,,
600003111,600002511,2002627,residential,,False,True,293.8848,,,
600002567,600003263,2002628,residential,,False,False,208.8743,,,
600003263,600002567,2002628,residential,,False,True,208.8743,,,
600002631,600003423,2002629,residential,,False,False,276.6327,,,
600003423,600002631,2002629,residential,,False,True,276.6327,,,
600002631,600002327,2002630,residential,,False,False,301.8663,,,
600002327,600002631,2002630,residential,,False,True,301.8663,,,
600002631,600003127,2002631,tertiary,,False,False,340.2542,,,
600003127,600002631,2002631,tertiary,,False,True,340.2542,,,
600002671,600003239,2002632,residential,,False,False,105.4583,,,
600003239,600002671,2002632,residential,,False,True,105.4583,,,
600002671,600003639,2002633,residential,,False,False,123.1226,,,
600003639,600002671,2002633,residential,,False,True,123.1226,,,
600002671,600002295,2002634,residential,,False,False,320.1647,,,
600002295,600002671,2002634,residential,,False,True,320.1647,,,
600002711,600003423,2002635,residential,,False,False,181.3241,,,
600003423,600002711,2002635,residential,,False,True,181.3241,,,
600002711,600002327,2002636,residential,,False,False,242.9655,,,
600002327,600002711,2002636,residential,,False,True,242.9655,,,
600002727,600003271,2002637,residential,,False,False,46.8489,,,
600003271,600002727,2002637,residential,,False,True,46.8489,,,
600002727,600002935,2002638,residential,,False,False,146.8734,,,
600002935,600002727,2002638,residential,,False,True,146.8734,,,
600002871,600003191,2002639,residential,,False,False,156.2163,,,
600003191,600002871,2002639,residential,,False,True,156.2163,,,
600002871,600003007,2002640,residential,,False,False,316.6202,,,
600003007,600002871,2002640,residential,,False,True,316.6202,,,
600002871,600003495,2002641,residential,,False,False,415.3011,,,
600003495,600002871,2002641,residential,,False,True,415.3011,,,
600002895,600001823,2002642,residential,,False,False,204.136,,,
600001823,600002895,2002642,residential,,False,True,204.136,,,
600002895,600003391,2002643,residential,,False,False,288.7532,,,
600003391,600002895,2002643,residential,,False,True,288.7532,,,
600002895,600002495,2002644,residential,,False,False,329.6291,,,
600002495,600002895,2002644,residential,,False,True,329.6291,,,
600002919,600003015,2002645,residential,,False,False,243.4346,,,
600003015,600002919,2002645,residential,,False,True,243.4346,,,
600002919,600002727,2002646,unclassified,,False,False,341.0007,,,
600002727,600002919,2002646,unclassified,,False,True,341.0007,,,
600002919,600003271,2002647,unclassified,,False,False,382.7106,,,
600003271,600002919,2002647,unclassified,,False,True,382.7106,,,
600002919,600002231,2002648,residential,,False,False,405.3656,,,
600002231,600002919,2002648,residential,,False,True,405.3656,,,
600002935,600003271,2002649,residential,,False,False,101.937,,,
600003271,600002935,2002649,residential,,False,True,101.937,,,
600002935,600003631,2002650,residential,,False,False,115.9977,,,
600003631,600002935,2002650,residential,,False,True,115.9977,,,
600002951,600001831,2002651,secondary,GP7,False,False,139.2084,,30,
600001831,600002951,2002651,secondary,GP7,False,True,139.2084,,30,
600002951,600001887,2002652,tertiary,,False,False,215.4045,Avenue Hédi Chaker,,
600001887,600002951,2002652,tertiary,,False,True,215.4045,Avenue Hédi Chaker,,
600002951,600003631,2002653,residential,,False,False,218.3457,,,
600003631,600002951,2002653,residential,,False,True,218.3457,,,
600003007,600003823,2002654,residential,,False,False,210.2195,,,
600003823,600003007,2002654,residential,,False,True,210.2195,,,
600003007,600002951,2002655,residential,,False,False,269.3854,,,
600002951,600003007,2002655,residential,,False,True,269.3854,,,
600003015,600003127,2002656,primary,,False,False,186.1137,Boulevard du 20 Mars,50,2
600003127,600003015,2002656,primary,,False,True,186.1137,Boulevard du 20 Mars,50,2
600003015,600002375,2002657,secondary,,False,False,306.2974,Avenue de Carthage,30,
600002375,600003015,2002657,secondary,,False,True,306.2974,Avenue de Carthage,30,
600003015,600002327,2002658,residential,,False,False,369.419,,,
600002327,600003015,2002658,residential,,False,True,369.419,,,
600003015,600002727,2002659,residential,,False,False,411.6691,,,
600002727,600003015,2002659,residential,,False,True,411.6691,,,
600003095,600003471,2002660,residential,,False,False,210.6361,,,
600003471,600003095,2002660,residential,,False,True,210.6361,,,
600003095,600003383,2002661,unclassified,,False,False,275.7753,,,
600003383,600003095,2002661,unclassified,,False,True,275.7753,,,
600003111,600002287,2002662,residential,,False,False,363.7009,,,
600002287,600003111,2002662,residential,,False,True,363.7009,,,
600003143,600003471,2002663,residential,,False,False,204.7184,,,
600003471,600003143,2002663,residential,,False,True,204.7184,,,
600003143,600004015,2002664,residential,,False,False,289.0397,,,
600004015,600003143,2002664,residential,,False,True,289.0397,,,
600003143,600002199,2002665,secondary,RR7,False,False,330.832,Avenue de la Liberté,30,
600002199,600003143,2002665,secondary,RR7,False,True,330.832,Avenue de la Liberté,30,
600003191,600003823,2002666,residential,,False,False,264.8899,,,
600003823,600003191,2002666,residential,,False,True,264.8899,,,
600003239,600003639,2002667,residential,,False,False,14.6006,,,
600003639,600003239,2002667,residential,,False,True,14.6006,,,
600003239,600003703,2002668,residential,,False,False,55.5943,,,
600003703,600003239,2002668,residential,,False,True,55.5943,,,
600003263,600003871,2002669,secondary,,False,False,53.3768,,30,
600003871,600003263,2002669,secondary,,False,True,53.3768,,30,
600003263,600003943,2002670,unclassified,,False,False,130.3072,,,
600003943,600003263,2002670,unclassified,,False,True,130.3072,,,
600003263,600003495,2002671,residential,,False,False,208.336,,,
600003495,600003263,2002671,residential,,False,True,208.336,,,
600003263,600002951,2002672,residential,,False,False,326.2932,,,
600002951,600003263,2002672,residential,,False,True,326.2932,,,
600003271,600002231,2002673,residential,,False,False,54.5811,,,
600002231,600003271,2002673,residential,,False,True,54.5811,,,
600003295,600003727,2002674,tertiary,,False,False,113.4777,,,
600003727,600003295,2002674,tertiary,,False,True,113.4777,,,
600003383,600003727,2002675,tertiary,,False,False,211.936,Rue Hedi Nouira,,
600003727,600003383,2002675,tertiary,,False,True,211.936,Rue Hedi Nouira,,
600003391,600004143,2002676,residential,,False,False,73.1184,,,
600004143,600003391,2002676,residential,,False,True,73.1184,,,
600003391,600004103,2002677,residential,,False,False,425.5319,,,
600004103,600003391,2002677,residential,,False,True,425.5319,,,
600003423,600003991,2002678,residential,,False,False,320.3331,,,
600003991,600003423,2002678,residential,,False,True,320.3331,,,
600003423,600004127,2002679,residential,,False,False,344.1997,,,
600004127,600003423,2002679,residential,,False,True,344.1997,,,
600003471,600003383,2002680,residential,,False,False,366.6539,,,
600003383,600003471,2002680,residential,,False,True,366.6539,,,
600003495,600004151,2002681,residential,,False,False,75.0823,,,
600004151,600003495,2002681,residential,,False,True,75.0823,,,
600003495,600003943,2002682,residential,,False,False,157.6885,,,
600003943,600003495,2002682,residential,,False,True,157.6885,,,
600003519,600004183,2002683,tertiary,,False,False,186.0366,,,
600004183,600003519,2002683,tertiary,,False,True,186.0366,,,
600003519,600003631,2002684,residential,,False,False,264.4964,,,
600003631,600003519,2002684,residential,,False,True,264.4964,,,
600003559,600004127,2002685,residential,,False,False,26.476,,,
600004127,600003559,2002685,residential,,False,True,26.476,,,
600003559,600003991,2002686,residential,,False,False,84.3652,,,
600003991,600003559,2002686,residential,,False,True,84.3652,,,
600003559,600003423,2002687,residential,,False,False,367.1762,,,
600003423,600003559,2002687,residential,,False,True,367.1762,,,
600003559,600002631,2002688,residential,,False,False,397.8611,,,
600002631,600003559,2002688,residential,,False,True,397.8611,,,
600003559,600002711,2002689,residential,,False,False,494.9947,,,
600002711,600003559,2002689,residential,,False,True,494.9947,,,
600003591,600003647,2002690,residential,,False,False,96.9642,,,
600003647,600003591,2002690,residential,,False,True,96.9642,,,
600003591,600003895,2002691,tertiary,,False,False,178.8815,,,
600003895,600003591,2002691,tertiary,,False,True,178.8815,,,
600003591,600003911,2002692,residential,,False,False,269.433,,,
600003911,600003591,2002692,residential,,False,True,269.433,,,
600003631,600003271,2002693,secondary,,False,False,175.4881,,30,
600003271,600003631,2002693,secondary,,False,True,175.4881,,30,
600003631,600004183,2002694,residential,,False,False,173.8515,,,
600004183,600003631,2002694,residential,,False,True,173.8515,,,
600003639,600003703,2002695,tertiary,,False,False,47.6644,,,
600003703,600003639,2002695,tertiary,,False,True,47.6644,,,
600003639,600004063,2002696,residential,,False,False,65.8918,,,
600004063,600003639,2002696,residential,,False,True,65.8918,,,
